T/s,ref/rad,theta 1/rad,theta 2/rad
9.3423,0,0.000353147,0.000818094
9.3424,0,0.000353754,0.000815496
9.3425,0,0.000352997,0.000814476
9.3426,0,0.00035086,0.000815057
9.3427,0,0.000347532,0.000817024
9.3428,0,0.000343382,0.000819957
9.3429,0,0.000338894,0.000823298
9.343,0,0.000334593,0.000826446
9.3431,0,0.000330971,0.000828836
9.3432,0,0.000328427,0.000830007
9.3433,0,0.000327214,0.000829666
9.3434,0,0.000327395,0.000827739
9.3435,0,0.000328826,0.00082439
9.3436,0,0.000331169,0.000820003
9.3437,0,0.000333952,0.000815122
9.3438,0,0.000336645,0.000810354
9.3439,0,0.000338738,0.000806284
9.344,0,0.000339809,0.000803401
9.3441,0,0.00033957,0.000802037
9.3442,0,0.000337923,0.000802306
9.3443,0,0.000334977,0.000804087
9.3444,0,0.000331041,0.000807026
9.3445,0,0.000326573,0.0008106
9.3446,0,0.000322099,0.000814205
9.3447,0,0.000318137,0.000817247
9.3448,0,0.000315132,0.000819212
9.3449,0,0.000313407,0.00081973
9.345,0,0.000313114,0.000818624
9.3451,0,0.000314204,0.000815947
9.3452,0,0.000316422,0.000811991
9.3453,0,0.00031935,0.000807236
9.3454,0,0.000322476,0.000802268
9.3455,0,0.000325278,0.00079769
9.3456,0,0.000327283,0.000794043
9.3457,0,0.00032813,0.000791747
9.3458,0,0.000327609,0.000791042
9.3459,0,0.000325707,0.00079195
9.346,0,0.000322613,0.000794253
9.3461,0,0.000318701,0.000797525
9.3462,0,0.000314462,0.000801201
9.3463,0,0.00031043,0.000804672
9.3464,0,0.000307102,0.000807362
9.3465,0,0.000304881,0.000808809
9.3466,0,0.000304025,0.000808714
9.3467,0,0.000304595,0.000807004
9.3468,0,0.000306445,0.000803846
9.3469,0,0.000309229,0.000799633
9.347,0,0.000312465,0.000794918
9.3471,0,0.000315613,0.000790324
9.3472,0,0.00031815,0.000786448
9.3473,0,0.000319643,0.000783791
9.3474,0,0.000319797,0.000782694
9.3475,0,0.000318507,0.000783278
9.3476,0,0.000315882,0.000785423
9.3477,0,0.00031223,0.000788775
9.3478,0,0.000308014,0.000792805
9.3479,0,0.000303767,0.000796901
9.348,0,0.000300018,0.000800456
9.3481,0,0.000297221,0.000802944
9.3482,0,0.00029571,0.000803985
9.3483,0,0.000295645,0.000803388
9.3484,0,0.000296985,0.0008012
9.3485,0,0.000299478,0.000797707
9.3486,0,0.000302707,0.00079339
9.3487,0,0.000306155,0.000788838
9.3488,0,0.000309291,0.000784664
9.3489,0,0.000311635,0.000781418
9.349,0,0.000312815,0.000779532
9.3491,0,0.000312615,0.000779255
9.3492,0,0.000311012,0.000780614
9.3493,0,0.000308196,0.000783397
9.3494,0,0.000304539,0.000787176
9.3495,0,0.000300544,0.000791374
9.3496,0,0.000296757,0.000795365
9.3497,0,0.000293691,0.000798558
9.3498,0,0.000291764,0.000800471
9.3499,0,0.000291244,0.000800794
9.35,0,0.0002922,0.000799446
9.3501,0,0.000294487,0.00079659
9.3502,0,0.000297757,0.000792624
9.3503,0,0.000301519,0.000788111
9.3504,0,0.000305221,0.000783683
9.3505,0,0.000308328,0.000779956
9.3506,0,0.000310392,0.000777445
9.3507,0,0.000311105,0.000776507
9.3508,0,0.000310346,0.000777281
9.3509,0,0.00030821,0.000779662
9.351,0,0.000304995,0.000783307
9.3511,0,0.000301158,0.000787696
9.3512,0,0.000297232,0.000792214
9.3513,0,0.000293749,0.000796249
9.3514,0,0.000291176,0.000799267
9.3515,0,0.000289856,0.000800867
9.3516,0,0.000289967,0.000800844
9.3517,0,0.000291481,0.000799228
9.3518,0,0.000294161,0.000796288
9.3519,0,0.000297598,0.000792491
9.352,0,0.000301285,0.000788421
9.3521,0,0.00030469,0.000784685
9.3522,0,0.000307332,0.000781838
9.3523,0,0.000308835,0.000780313
9.3524,0,0.000308974,0.000780371
9.3525,0,0.000307719,0.000782048
9.3526,0,0.000305247,0.000785141
9.3527,0,0.000301921,0.000789236
9.3528,0,0.000298225,0.000793778
9.3529,0,0.000294685,0.000798161
9.353,0,0.000291798,0.000801813
9.3531,0,0.000289971,0.000804264
9.3532,0,0.00028947,0.000805205
9.3533,0,0.000290375,0.000804544
9.3534,0,0.00029256,0.000802419
9.3535,0,0.000295717,0.000799183
9.3536,0,0.000299413,0.000795331
9.3537,0,0.000303161,0.00079142
9.3538,0,0.000306488,0.000787993
9.3539,0,0.00030899,0.000785517
9.354,0,0.000310374,0.000784327
9.3541,0,0.000310502,0.000784583
9.3542,0,0.000309422,0.000786232
9.3543,0,0.000307371,0.000789005
9.3544,0,0.00030473,0.000792462
9.3545,0,0.00030196,0.000796075
9.3546,0,0.000299527,0.000799308
9.3547,0,0.000297846,0.000801684
9.3548,0,0.000297229,0.000802841
9.3549,0,0.000297844,0.000802584
9.355,0,0.00029968,0.000800923
9.3551,0,0.000302534,0.000798087
9.3552,0,0.000306046,0.00079449
9.3553,0,0.000309763,0.00079065
9.3554,0,0.000313207,0.000787114
9.3555,0,0.000315945,0.000784381
9.3556,0,0.000317635,0.000782844
9.3557,0,0.000318075,0.000782737
9.3558,0,0.00031724,0.000784088
9.3559,0,0.0003153,0.000786704
9.356,0,0.000312593,0.000790199
9.3561,0,0.000309565,0.000794059
9.3562,0,0.0003067,0.00079773
9.3563,0,0.000304448,0.000800692
9.3564,0,0.000303176,0.000802522
9.3565,0,0.000303117,0.000802951
9.3566,0,0.000304326,0.000801912
9.3567,0,0.000306664,0.000799564
9.3568,0,0.000309811,0.000796272
9.3569,0,0.000313315,0.000792552
9.357,0,0.000316678,0.000788978
9.3571,0,0.000319418,0.000786103
9.3572,0,0.000321128,0.000784395
9.3573,0,0.000321522,0.000784186
9.3574,0,0.000320481,0.000785614
9.3575,0,0.000318081,0.000788596
9.3576,0,0.000314595,0.000792822
9.3577,0,0.000310458,0.000797794
9.3578,0,0.000306203,0.000802902
9.3579,0,0.000302377,0.000807521
9.358,0,0.000299466,0.000811088
9.3581,0,0.00029785,0.000813169
9.3582,0,0.000297752,0.000813505
9.3583,0,0.000299202,0.000812059
9.3584,0,0.000302022,0.000809034
9.3585,0,0.000305847,0.000804846
9.3586,0,0.000310182,0.000800061
9.3587,0,0.000314465,0.000795325
9.3588,0,0.000318132,0.000791285
9.3589,0,0.000320693,0.000788505
9.359,0,0.000321793,0.000787396
9.3591,0,0.00032127,0.000788148
9.3592,0,0.000319184,0.000790691
9.3593,0,0.000315821,0.000794702
9.3594,0,0.00031165,0.000799643
9.3595,0,0.000307252,0.000804848
9.3596,0,0.000303231,0.000809623
9.3597,0,0.000300134,0.000813336
9.3598,0,0.00029839,0.000815494
9.3599,0,0.000298248,0.000815804
9.36,0,0.000299745,0.000814225
9.3601,0,0.00030268,0.00081098
9.3602,0,0.000306654,0.000806526
9.3603,0,0.000311127,0.00080148
9.3604,0,0.00031551,0.000796517
9.3605,0,0.000319242,0.000792282
9.3606,0,0.000321854,0.000789312
9.3607,0,0.000323032,0.000787971
9.3608,0,0.000322655,0.000788395
9.3609,0,0.000320825,0.000790473
9.361,0,0.000317855,0.000793842
9.3611,0,0.000314225,0.000797952
9.3612,0,0.000310501,0.000802154
9.3613,0,0.000307247,0.000805797
9.3614,0,0.000304959,0.000808308
9.3615,0,0.000304004,0.000809264
9.3616,0,0.000304567,0.000808447
9.3617,0,0.00030662,0.000805888
9.3618,0,0.00030991,0.000801871
9.3619,0,0.000314006,0.000796891
9.362,0,0.000318369,0.000791564
9.3621,0,0.000322437,0.000786535
9.3622,0,0.000325695,0.000782395
9.3623,0,0.000327736,0.000779613
9.3624,0,0.000328315,0.000778473
9.3625,0,0.000327385,0.000779028
9.3626,0,0.00032512,0.000781082
9.3627,0,0.000321888,0.000784212
9.3628,0,0.000318196,0.000787838
9.3629,0,0.000314603,0.000791315
9.363,0,0.000311643,0.000794032
9.3631,0,0.000309756,0.000795478
9.3632,0,0.000309235,0.000795314
9.3633,0,0.000310177,0.000793427
9.3634,0,0.000312463,0.000789952
9.3635,0,0.000315765,0.000785262
9.3636,0,0.000319601,0.000779908
9.3637,0,0.000323416,0.000774527
9.3638,0,0.000326663,0.00076975
9.3639,0,0.000328871,0.000766118
9.364,0,0.000329698,0.000764023
9.3641,0,0.000328984,0.000763655
9.3642,0,0.000326777,0.000764958
9.3643,0,0.000323342,0.000767631
9.3644,0,0.000319118,0.000771171
9.3645,0,0.00031464,0.000774965
9.3646,0,0.000310465,0.000778372
9.3647,0,0.000307091,0.000780819
9.3648,0,0.000304909,0.000781857
9.3649,0,0.000304146,0.000781221
9.365,0,0.000304827,0.000778879
9.3651,0,0.000306766,0.000775045
9.3652,0,0.00030958,0.000770154
9.3653,0,0.000312758,0.000764796
9.3654,0,0.00031574,0.000759611
9.3655,0,0.000317997,0.000755208
9.3656,0,0.000319098,0.000752086
9.3657,0,0.000318761,0.000750567
9.3658,0,0.000316909,0.000750747
9.3659,0,0.000313681,0.000752465
9.366,0,0.000309425,0.000755327
9.3661,0,0.000304636,0.000758762
9.3662,0,0.000299881,0.000762121
9.3663,0,0.000295712,0.000764771
9.3664,0,0.000292595,0.000766174
9.3665,0,0.000290857,0.000765951
9.3666,0,0.000290639,0.00076394
9.3667,0,0.000291863,0.000760229
9.3668,0,0.000294235,0.000755151
9.3669,0,0.000297299,0.000749231
9.367,0,0.000300506,0.000743099
9.3671,0,0.000303301,0.000737393
9.3672,0,0.000305191,0.000732681
9.3673,0,0.0003058,0.000729396
9.3674,0,0.000304923,0.000727777
9.3675,0,0.000302559,0.00072783
9.3676,0,0.000298921,0.000729312
9.3677,0,0.000294409,0.000731765
9.3678,0,0.00028954,0.000734597
9.3679,0,0.000284867,0.000737175
9.368,0,0.000280903,0.000738909
9.3681,0,0.000278062,0.000739323
9.3682,0,0.000276601,0.000738118
9.3683,0,0.000276581,0.000735224
9.3684,0,0.000277846,0.000730819
9.3685,0,0.000280039,0.000725308
9.3686,0,0.000282666,0.000719263
9.3687,0,0.00028517,0.00071332
9.3688,0,0.000287018,0.000708094
9.3689,0,0.000287765,0.0007041
9.369,0,0.000287111,0.000701683
9.3691,0,0.00028495,0.000700969
9.3692,0,0.000281393,0.000701835
9.3693,0,0.000276757,0.000703918
9.3694,0,0.000271518,0.000706675
9.3695,0,0.000266229,0.000709472
9.3696,0,0.000261436,0.000711683
9.3697,0,0.000257614,0.000712761
9.3698,0,0.000255108,0.00071231
9.3699,0,0.000254088,0.000710133
9.37,0,0.000254512,0.000706276
9.3701,0,0.000256123,0.000701034
9.3702,0,0.000258491,0.0006949
9.3703,0,0.000261083,0.000688485
9.3704,0,0.00026335,0.000682423
9.3705,0,0.000264793,0.000677288
9.3706,0,0.000265023,0.000673531
9.3707,0,0.000263811,0.000671417
9.3708,0,0.000261127,0.000670984
9.3709,0,0.000257155,0.000672025
9.371,0,0.000252271,0.000674111
9.3711,0,0.000246972,0.000676674
9.3712,0,0.000241804,0.000679085
9.3713,0,0.000237283,0.000680755
9.3714,0,0.000233832,0.000681196
9.3715,0,0.000231729,0.000680085
9.3716,0,0.000231061,0.000677323
9.3717,0,0.000231705,0.00067305
9.3718,0,0.000233334,0.000667638
9.3719,0,0.00023548,0.000661628
9.372,0,0.000237605,0.000655635
9.3721,0,0.000239185,0.000650264
9.3722,0,0.000239773,0.00064603
9.3723,0,0.000239055,0.000643299
9.3724,0,0.000236891,0.000642232
9.3725,0,0.000233352,0.000642753
9.3726,0,0.000228712,0.000644551
9.3727,0,0.000223408,0.000647126
9.3728,0,0.000217963,0.00064988
9.3729,0,0.000212908,0.000652203
9.373,0,0.000208715,0.000653554
9.3731,0,0.000205739,0.000653523
9.3732,0,0.000204178,0.000651884
9.3733,0,0.000204024,0.000648642
9.3734,0,0.000205066,0.000644042
9.3735,0,0.000206916,0.000638527
9.3736,0,0.000209079,0.000632667
9.3737,0,0.000211035,0.00062706
9.3738,0,0.000212301,0.000622262
9.3739,0,0.000212495,0.000618718
9.374,0,0.000211377,0.000616705
9.3741,0,0.000208901,0.000616279
9.3742,0,0.000205225,0.000617264
9.3743,0,0.00020069,0.000619269
9.3744,0,0.000195765,0.00062176
9.3745,0,0.000190966,0.000624144
9.3746,0,0.000186784,0.000625858
9.3747,0,0.000183627,0.000626433
9.3748,0,0.000181763,0.000625559
9.3749,0,0.000181279,0.000623134
9.375,0,0.00018206,0.000619291
9.3751,0,0.000183796,0.000614384
9.3752,0,0.000186033,0.000608934
9.3753,0,0.000188256,0.000603533
9.3754,0,0.000189961,0.000598761
9.3755,0,0.000190719,0.000595115
9.3756,0,0.000190228,0.000592942
9.3757,0,0.000188358,0.000592396
9.3758,0,0.000185183,0.000593396
9.3759,0,0.000180974,0.000595633
9.376,0,0.00017616,0.000598616
9.3761,0,0.000171256,0.000601757
9.3762,0,0.000166779,0.000604462
9.3763,0,0.000163189,0.000606205
9.3764,0,0.000160829,0.000606588
9.3765,0,0.000159884,0.000605399
9.3766,0,0.000160343,0.000602652
9.3767,0,0.000161987,0.000598595
9.3768,0,0.000164427,0.000593676
9.3769,0,0.000167172,0.000588459
9.377,0,0.000169706,0.000583538
9.3771,0,0.000171554,0.000579462
9.3772,0,0.00017234,0.000576664
9.3773,0,0.000171835,0.000575413
9.3774,0,0.000169998,0.000575758
9.3775,0,0.000166993,0.000577513
9.3776,0,0.000163168,0.000580285
9.3777,0,0.00015899,0.000583535
9.3778,0,0.000154976,0.000586673
9.3779,0,0.000151614,0.000589137
9.378,0,0.000149307,0.000590465
9.3781,0,0.000148319,0.00059035
9.3782,0,0.000148731,0.000588699
9.3783,0,0.000150419,0.000585651
9.3784,0,0.000153066,0.000581568
9.3785,0,0.000156217,0.000576974
9.3786,0,0.000159354,0.000572462
9.3787,0,0.000161971,0.000568614
9.3788,0,0.000163642,0.000565919
9.3789,0,0.00016407,0.000564723
9.379,0,0.00016313,0.00056517
9.3791,0,0.0001609,0.000567173
9.3792,0,0.000157657,0.000570415
9.3793,0,0.000153834,0.000574401
9.3794,0,0.000149943,0.00057854
9.3795,0,0.000146503,0.000582238
9.3796,0,0.000143967,0.000584973
9.3797,0,0.000142677,0.000586349
9.3798,0,0.000142811,0.000586159
9.3799,0,0.000144354,0.000584418
9.38,0,0.000147084,0.000581378
9.3801,0,0.000150611,0.000577486
9.3802,0,0.00015444,0.000573306
9.3803,0,0.000158056,0.000569431
9.3804,0,0.000160983,0.000566408
9.3805,0,0.000162845,0.000564668
9.3806,0,0.000163415,0.000564475
9.3807,0,0.000162652,0.000565877
9.3808,0,0.00016072,0.000568684
9.3809,0,0.000157971,0.000572498
9.381,0,0.000154877,0.000576772
9.3811,0,0.000151966,0.000580902
9.3812,0,0.000149745,0.000584302
9.3813,0,0.000148641,0.000586478
9.3814,0,0.000148943,0.000587097
9.3815,0,0.000150749,0.00058604
9.3816,0,0.000153952,0.000583426
9.3817,0,0.00015827,0.000579576
9.3818,0,0.000163296,0.000574953
9.3819,0,0.000168566,0.000570088
9.382,0,0.000173614,0.000565515
9.3821,0,0.000178028,0.000561707
9.3822,0,0.000181489,0.000559028
9.3823,0,0.000183816,0.00055769
9.3824,0,0.000184993,0.000557708
9.3825,0,0.00018519,0.00055889
9.3826,0,0.000184736,0.000560855
9.3827,0,0.000184074,0.000563096
9.3828,0,0.000183678,0.000565067
9.3829,0,0.000183986,0.00056626
9.383,0,0.000185347,0.000566275
9.3831,0,0.000187964,0.000564872
9.3832,0,0.000191859,0.000562026
9.3833,0,0.000196852,0.000557936
9.3834,0,0.000202591,0.000553007
9.3835,0,0.000208607,0.000547774
9.3836,0,0.000214393,0.000542816
9.3837,0,0.000219476,0.000538679
9.3838,0,0.000223473,0.000535803
9.3839,0,0.000226141,0.000534467
9.384,0,0.000227424,0.000534736
9.3841,0,0.000227471,0.000536442
9.3842,0,0.000226618,0.000539199
9.3843,0,0.000225331,0.000542472
9.3844,0,0.000224131,0.00054566
9.3845,0,0.000223515,0.000548193
9.3846,0,0.000223897,0.000549591
9.3847,0,0.000225551,0.000549537
9.3848,0,0.000228569,0.00054792
9.3849,0,0.000232837,0.00054487
9.385,0,0.000238043,0.000540741
9.3851,0,0.000243727,0.000536057
9.3852,0,0.00024936,0.000531425
9.3853,0,0.000254422,0.000527443
9.3854,0,0.000258466,0.000524622
9.3855,0,0.000261176,0.000523327
9.3856,0,0.000262413,0.000523718
9.3857,0,0.000262245,0.000525718
9.3858,0,0.000260944,0.000529015
9.3859,0,0.000258946,0.000533109
9.386,0,0.000256772,0.000537401
9.3861,0,0.00025495,0.000541282
9.3862,0,0.00025395,0.00054421
9.3863,0,0.000254129,0.000545774
9.3864,0,0.00025568,0.000545744
9.3865,0,0.000258603,0.000544122
9.3866,0,0.000262684,0.000541147
9.3867,0,0.000267538,0.000537258
9.3868,0,0.000272672,0.000533019
9.3869,0,0.000277566,0.000529029
9.387,0,0.000281735,0.00052584
9.3871,0,0.000284796,0.000523896
9.3872,0,0.000286508,0.000523473
9.3873,0,0.000286822,0.000524627
9.3874,0,0.000285894,0.000527181
9.3875,0,0.000284069,0.00053074
9.3876,0,0.000281822,0.000534759
9.3877,0,0.000279676,0.000538634
9.3878,0,0.000278133,0.000541788
9.3879,0,0.000277605,0.000543744
9.388,0,0.000278366,0.000544186
9.3881,0,0.000280502,0.00054301
9.3882,0,0.000283894,0.000540351
9.3883,0,0.000288225,0.00053657
9.3884,0,0.000293029,0.000532198
9.3885,0,0.000297771,0.000527848
9.3886,0,0.000301929,0.000524122
9.3887,0,0.000305054,0.000521534
9.3888,0,0.000306826,0.000520453
9.3889,0,0.000307098,0.000521049
9.389,0,0.000305928,0.000523257
9.3891,0,0.000303584,0.000526771
9.3892,0,0.000300497,0.000531097
9.3893,0,0.000297188,0.000535635
9.3894,0,0.000294193,0.000539771
9.3895,0,0.000291988,0.000542954
9.3896,0,0.000290942,0.000544758
9.3897,0,0.000291265,0.000544939
9.3898,0,0.000292972,0.000543476
9.3899,0,0.000295882,0.000540575
9.39,0,0.000299649,0.00053663
9.3901,0,0.000303808,0.000532175
9.3902,0,0.000307828,0.000527818
9.3903,0,0.000311183,0.000524167
9.3904,0,0.00031341,0.000521757
9.3905,0,0.00031418,0.000520969
9.3906,0,0.000313353,0.000521968
9.3907,0,0.000311002,0.000524677
9.3908,0,0.00030739,0.000528799
9.3909,0,0.000302921,0.000533873
9.391,0,0.000298075,0.00053935
9.3911,0,0.000293347,0.000544666
9.3912,0,0.000289188,0.000549302
9.3913,0,0.000285957,0.000552845
9.3914,0,0.000283885,0.000555032
9.3915,0,0.000283033,0.000555791
9.3916,0,0.00028328,0.000555261
9.3917,0,0.000284329,0.000553783
9.3918,0,0.000285753,0.000551847
9.3919,0,0.000287071,0.000550009
9.392,0,0.000287816,0.000548803
9.3921,0,0.000287601,0.00054868
9.3922,0,0.000286168,0.000549937
9.3923,0,0.000283441,0.000552665
9.3924,0,0.000279544,0.000556724
9.3925,0,0.00027479,0.000561758
9.3926,0,0.000269626,0.000567255
9.3927,0,0.000264556,0.000572637
9.3928,0,0.000260069,0.000577343
9.3929,0,0.000256577,0.000580898
9.393,0,0.00025436,0.00058298
9.3931,0,0.000253526,0.000583463
9.3932,0,0.000253983,0.000582451
9.3933,0,0.000255444,0.000580271
9.3934,0,0.000257479,0.000577418
9.3935,0,0.000259586,0.000574469
9.3936,0,0.000261264,0.000571997
9.3937,0,0.000262084,0.0005705
9.3938,0,0.000261729,0.000570342
9.3939,0,0.000260045,0.000571705
9.394,0,0.000257072,0.000574542
9.3941,0,0.000253052,0.000578582
9.3942,0,0.000248384,0.000583365
9.3943,0,0.000243556,0.000588332
9.3944,0,0.000239072,0.000592906
9.3945,0,0.000235382,0.000596569
9.3946,0,0.000232834,0.000598918
9.3947,0,0.000231628,0.000599722
9.3948,0,0.000231776,0.000598966
9.3949,0,0.000233091,0.000596863
9.395,0,0.000235216,0.00059382
9.3951,0,0.000237689,0.000590368
9.3952,0,0.000240014,0.000587075
9.3953,0,0.00024173,0.000584473
9.3954,0,0.000242464,0.000582992
9.3955,0,0.000241979,0.000582906
9.3956,0,0.00024022,0.00058428
9.3957,0,0.000237329,0.000586953
9.3958,0,0.00023363,0.000590556
9.3959,0,0.000229574,0.00059457
9.396,0,0.000225662,0.000598421
9.3961,0,0.00022237,0.000601561
9.3962,0,0.000220096,0.000603533
9.3963,0,0.000219097,0.000604037
9.3964,0,0.000219452,0.000602982
9.3965,0,0.000221039,0.000600505
9.3966,0,0.000223544,0.000596966
9.3967,0,0.000226513,0.000592884
9.3968,0,0.000229433,0.000588851
9.3969,0,0.000231802,0.00058544
9.397,0,0.000233198,0.000583141
9.3971,0,0.000233328,0.00058229
9.3972,0,0.000232078,0.00058302
9.3973,0,0.000229537,0.000585235
9.3974,0,0.00022599,0.000588606
9.3975,0,0.000221876,0.000592632
9.3976,0,0.000217711,0.000596721
9.3977,0,0.00021401,0.00060028
9.3978,0,0.000211222,0.000602793
9.3979,0,0.000209679,0.000603876
9.398,0,0.000209544,0.000603338
9.3981,0,0.000210783,0.00060122
9.3982,0,0.000213151,0.000597796
9.3983,0,0.00021624,0.000593538
9.3984,0,0.00021954,0.000589026
9.3985,0,0.000222528,0.000584865
9.3986,0,0.000224726,0.000581601
9.3987,0,0.000225766,0.000579662
9.3988,0,0.00022543,0.000579298
9.3989,0,0.000223696,0.000580537
9.399,0,0.000220747,0.000583173
9.3991,0,0.00021695,0.000586783
9.3992,0,0.000212794,0.000590809
9.3993,0,0.00020881,0.000594638
9.3994,0,0.000205497,0.000597698
9.3995,0,0.000203264,0.000599516
9.3996,0,0.000202371,0.000599792
9.3997,0,0.000202887,0.000598442
9.3998,0,0.000204672,0.000595626
9.3999,0,0.000207386,0.000591731
9.4,0,0.000210553,0.000587303
9.4001,0,0.000213636,0.000582959
9.4002,0,0.000216115,0.000579293
9.4003,0,0.000217557,0.000576807
9.4004,0,0.000217666,0.000575841
9.4005,0,0.000216335,0.00057652
9.4006,0,0.000213667,0.000578727
9.4007,0,0.000209969,0.000582114
9.4008,0,0.000205696,0.000586157
9.4009,0,0.000201379,0.000590248
9.401,0,0.000197542,0.000593786
9.4011,0,0.000194635,0.000596249
9.4012,0,0.00019299,0.000597258
9.4013,0,0.000192767,0.000596624
9.4014,0,0.000193924,0.000594394
9.4015,0,0.000196212,0.000590853
9.4016,0,0.000199212,0.000586478
9.4017,0,0.000202413,0.00058186
9.4018,0,0.000205282,0.000577606
9.4019,0,0.000207344,0.000574267
9.402,0,0.000208226,0.000572271
9.4021,0,0.000207714,0.000571868
9.4022,0,0.000205788,0.000573081
9.4023,0,0.000202636,0.000575699
9.4024,0,0.000198631,0.000579293
9.4025,0,0.000194272,0.000583293
9.4026,0,0.000190101,0.000587077
9.4027,0,0.000186624,0.000590061
9.4028,0,0.000184257,0.000591766
9.4029,0,0.000183264,0.000591887
9.403,0,0.000183714,0.000590342
9.4031,0,0.000185463,0.000587294
9.4032,0,0.000188165,0.000583138
9.4033,0,0.000191335,0.000578431
9.4034,0,0.000194425,0.000573801
9.4035,0,0.000196907,0.000569855
9.4036,0,0.000198335,0.000567106
9.4037,0,0.000198409,0.000565903
9.4038,0,0.000197014,0.000566377
9.4039,0,0.000194251,0.000568417
9.404,0,0.000190425,0.000571675
9.4041,0,0.000185996,0.000575623
9.4042,0,0.0001815,0.000579647
9.4043,0,0.000177468,0.000583134
9.4044,0,0.000174364,0.000585554
9.4045,0,0.000172527,0.000586514
9.4046,0,0.000172126,0.000585818
9.4047,0,0.000173126,0.000583503
9.4048,0,0.000175281,0.000579851
9.4049,0,0.000178174,0.000575338
9.405,0,0.000181291,0.000570556
9.4051,0,0.000184098,0.000566117
9.4052,0,0.00018611,0.000562579
9.4053,0,0.000186951,0.000560378
9.4054,0,0.000186398,0.00055977
9.4055,0,0.000184426,0.000560789
9.4056,0,0.000181216,0.000563226
9.4057,0,0.000177138,0.000566662
9.4058,0,0.000172681,0.000570533
9.4059,0,0.00016838,0.000574227
9.406,0,0.000164739,0.000577164
9.4061,0,0.00016217,0.000578867
9.4062,0,0.000160942,0.000579027
9.4063,0,0.000161132,0.000577551
9.4064,0,0.000162613,0.000574584
9.4065,0,0.000165057,0.0005705
9.4066,0,0.000167997,0.000565835
9.4067,0,0.000170899,0.0005612
9.4068,0,0.000173247,0.00055719
9.4069,0,0.000174603,0.000554311
9.407,0,0.000174658,0.000552916
9.4071,0,0.000173283,0.00055316
9.4072,0,0.000170549,0.00055496
9.4073,0,0.000166737,0.000557999
9.4074,0,0.000162284,0.000561776
9.4075,0,0.000157715,0.00056569
9.4076,0,0.00015356,0.000569131
9.4077,0,0.000150289,0.000571559
9.4078,0,0.000148256,0.000572567
9.4079,0,0.00014765,0.000571935
9.408,0,0.000148461,0.000569674
9.4081,0,0.000150468,0.000566037
9.4082,0,0.000153275,0.000561478
9.4083,0,0.000156377,0.000556575
9.4084,0,0.000159244,0.00055194
9.4085,0,0.000161385,0.000548138
9.4086,0,0.000162411,0.000545617
9.4087,0,0.000162082,0.000544657
9.4088,0,0.000160353,0.000545313
9.4089,0,0.000157386,0.000547401
9.409,0,0.000153534,0.000550518
9.4091,0,0.000149279,0.000554114
9.4092,0,0.000145152,0.000557578
9.4093,0,0.000141658,0.00056033
9.4094,0,0.000139216,0.000561887
9.4095,0,0.000138105,0.000561928
9.4096,0,0.000138417,0.000560345
9.4097,0,0.000140038,0.000557268
9.4098,0,0.000142655,0.000553053
9.4099,0,0.000145809,0.000548227
9.41,0,0.000148973,0.000543397
9.4101,0,0.000151627,0.000539159
9.4102,0,0.000153327,0.000536025
9.4103,0,0.000153753,0.000534366
9.4104,0,0.000152754,0.000534358
9.4105,0,0.000150384,0.000535942
9.4106,0,0.0001469,0.000538824
9.4107,0,0.000142727,0.00054252
9.4108,0,0.00013838,0.000546436
9.4109,0,0.000134391,0.000549965
9.411,0,0.000131233,0.000552561
9.4111,0,0.000129274,0.000553801
9.4112,0,0.000128721,0.000553442
9.4113,0,0.000129591,0.000551468
9.4114,0,0.000131688,0.000548097
9.4115,0,0.000134635,0.000543763
9.4116,0,0.000137931,0.000539041
9.4117,0,0.000141032,0.000534555
9.4118,0,0.000143433,0.000530887
9.4119,0,0.00014472,0.000528514
9.412,0,0.000144634,0.000527736
9.4121,0,0.000143109,0.00052863
9.4122,0,0.000140297,0.000531027
9.4123,0,0.000136544,0.000534529
9.4124,0,0.000132341,0.000538574
9.4125,0,0.000128238,0.000542533
9.4126,0,0.000124765,0.000545795
9.4127,0,0.000122365,0.00054785
9.4128,0,0.000121339,0.00054835
9.4129,0,0.000121803,0.000547161
9.413,0,0.000123657,0.000544393
9.4131,0,0.000126599,0.000540394
9.4132,0,0.00013017,0.000535689
9.4133,0,0.000133833,0.000530893
9.4134,0,0.000137052,0.000526623
9.4135,0,0.000139364,0.000523414
9.4136,0,0.000140422,0.000521662
9.4137,0,0.000140054,0.000521571
9.4138,0,0.00013829,0.000523107
9.4139,0,0.000135373,0.000525994
9.414,0,0.000131717,0.000529758
9.4141,0,0.000127834,0.00053381
9.4142,0,0.000124259,0.000537538
9.4143,0,0.000121476,0.000540384
9.4144,0,0.000119864,0.00054191
9.4145,0,0.000119648,0.000541856
9.4146,0,0.000120857,0.000540186
9.4147,0,0.000123311,0.000537105
9.4148,0,0.000126647,0.000533027
9.4149,0,0.00013038,0.000528509
9.415,0,0.000133984,0.000524154
9.4151,0,0.000136961,0.000520534
9.4152,0,0.000138904,0.000518117
9.4153,0,0.000139547,0.000517211
9.4154,0,0.000138816,0.000517902
9.4155,0,0.000136844,0.000520039
9.4156,0,0.000133958,0.000523248
9.4157,0,0.000130626,0.000526992
9.4158,0,0.000127376,0.000530662
9.4159,0,0.00012472,0.000533672
9.416,0,0.000123087,0.000535526
9.4161,0,0.000122769,0.000535886
