T/s,theta 1 velocity/rad/s, theta 2  velocity/rad/s
5.0423,-0.197144625,-0.21065964
5.0424,-0.199640955,-0.207878293
5.0425,-0.201751944,-0.205661712
5.0426,-0.202941693,-0.204622383
5.0427,-0.202914803,-0.205099267
5.0428,-0.201612541,-0.207161932
5.0429,-0.19930277,-0.21050629
5.043,-0.196524625,-0.214517344
5.0431,-0.193966108,-0.218409159
5.0432,-0.192306787,-0.221405074
5.0433,-0.191990887,-0.22299829
5.0434,-0.193170719,-0.223016379
5.0435,-0.195635747,-0.221700614
5.0436,-0.19888811,-0.219619374
5.0437,-0.202278434,-0.217513325
5.0438,-0.205142949,-0.216139207
5.0439,-0.207015055,-0.216029613
5.044,-0.20767391,-0.217437641
5.0441,-0.207115212,-0.220369824
5.0442,-0.205641923,-0.224481011
5.0443,-0.203809342,-0.229136701
5.0444,-0.202304372,-0.233551119
5.0445,-0.201691416,-0.237078972
5.0446,-0.20231749,-0.239324249
5.0447,-0.20430497,-0.240148355
5.0448,-0.207467879,-0.239764169
5.0449,-0.211358086,-0.238682824
5.045,-0.215373022,-0.237590825
5.0451,-0.218904965,-0.237180177
5.0452,-0.221540307,-0.237922217
5.0453,-0.223086771,-0.240036516
5.0454,-0.22354712,-0.243520533
5.0455,-0.223177303,-0.248082067
5.0456,-0.222479345,-0.253146672
5.0457,-0.222093191,-0.257981312
5.0458,-0.222542837,-0.261985889
5.0459,-0.224147078,-0.26479562
5.046,-0.22701652,-0.266284271
5.0461,-0.231080088,-0.266533629
5.0462,-0.236032974,-0.265891757
5.0463,-0.241359405,-0.264946348
5.0464,-0.246446524,-0.264394908
5.0465,-0.250811,-0.264787565
5.0466,-0.254166594,-0.266450216
5.0467,-0.256415049,-0.269494629
5.0468,-0.257625082,-0.273842218
5.0469,-0.258038113,-0.27921697
5.047,-0.258129762,-0.285074065
5.0471,-0.258517602,-0.290705281
5.0472,-0.25970383,-0.295534588
5.0473,-0.262065734,-0.299128764
5.0474,-0.265816368,-0.301242357
5.0475,-0.270927648,-0.301906157
5.0476,-0.277174929,-0.301375872
5.0477,-0.284079066,-0.300196827
5.0478,-0.290999378,-0.299097674
5.0479,-0.297307363,-0.298792832
5.048,-0.302511963,-0.299840022
5.0481,-0.306296173,-0.302598344
5.0482,-0.308532712,-0.307210289
5.0483,-0.309279333,-0.313607018
5.0484,-0.308825018,-0.321456251
5.0485,-0.307730603,-0.330114476
5.0486,-0.30675085,-0.33871561
5.0487,-0.30658704,-0.34645484
5.0488,-0.307795899,-0.352692814
5.0489,-0.310744667,-0.357006872
5.049,-0.315588089,-0.359217264
5.0491,-0.322269761,-0.359385566
5.0492,-0.330545443,-0.357787999
5.0493,-0.339895157,-0.355015842
5.0494,-0.349576623,-0.35191347
5.0495,-0.358827173,-0.349348554
5.0496,-0.366973044,-0.348087348
5.0497,-0.373448596,-0.348772085
5.0498,-0.377811842,-0.351902685
5.0499,-0.379850574,-0.357716226
5.05,-0.379652501,-0.366107593
5.0501,-0.377646325,-0.376581913
5.0502,-0.374600432,-0.388256419
5.0503,-0.371430467,-0.400080398
5.0504,-0.369084034,-0.410966624
5.0505,-0.368474181,-0.419866748
5.0506,-0.370358062,-0.425909982
5.0507,-0.375235942,-0.42851868
5.0508,-0.383296544,-0.42747092
5.0509,-0.394349705,-0.422978063
5.051,-0.407820663,-0.415691792
5.0511,-0.422716271,-0.40674252
5.0512,-0.43779007,-0.397549994
5.0513,-0.451693899,-0.389649417
5.0514,-0.463172714,-0.384468918
5.0515,-0.471232756,-0.383137643
5.0516,-0.475254211,-0.386357191
5.0517,-0.475046217,-0.394338881
5.0518,-0.470846018,-0.406804809
5.0519,-0.463425325,-0.422865989
5.052,-0.454101273,-0.441010853
5.0521,-0.444446273,-0.459437019
5.0522,-0.436097336,-0.476268492
5.0523,-0.430541626,-0.489800504
5.0524,-0.428930993,-0.498711458
5.0525,-0.431960572,-0.502201658
5.0526,-0.439813764,-0.500056191
5.0527,-0.452171268,-0.492634621
5.0528,-0.46825504,-0.480820954
5.0529,-0.486727164,-0.466139435
5.053,-0.505848121,-0.450573383
5.0531,-0.523729087,-0.436276313
5.0532,-0.538613357,-0.425250552
5.0533,-0.549095174,-0.419097323
5.0534,-0.55426992,-0.418845214
5.0535,-0.553809597,-0.424863989
5.0536,-0.547964931,-0.436862223
5.0537,-0.537502143,-0.453959582
5.0538,-0.523638059,-0.474761567
5.0539,-0.508114289,-0.497274858
5.054,-0.492949764,-0.519189433
5.0541,-0.480140466,-0.53822148
5.0542,-0.471391567,-0.552419498
5.0543,-0.467921353,-0.560388364
5.0544,-0.470344889,-0.561422268
5.0545,-0.478639199,-0.555544522
5.0546,-0.492184096,-0.543460917
5.0547,-0.509845198,-0.526465064
5.0548,-0.529914334,-0.506506728
5.0549,-0.550307444,-0.485965389
5.055,-0.568850574,-0.467322851
5.0551,-0.583586034,-0.452813606
5.0552,-0.593005136,-0.44415902
5.0553,-0.596200947,-0.442392876
5.0554,-0.592935648,-0.447784465
5.0555,-0.583625601,-0.459855684
5.0556,-0.569254657,-0.477480125
5.0557,-0.551346392,-0.498916152
5.0558,-0.531909554,-0.52186832
5.0559,-0.513179742,-0.543781991
5.056,-0.497304187,-0.562203381
5.0561,-0.486066411,-0.575094234
5.0562,-0.480690117,-0.581055946
5.0563,-0.481729868,-0.579454512
5.0564,-0.489049169,-0.570445594
5.0565,-0.501878357,-0.554908398
5.0566,-0.518881003,-0.534370331
5.0567,-0.538133333,-0.511030651
5.0568,-0.557390743,-0.487455225
5.0569,-0.574376077,-0.466246596
5.057,-0.587088735,-0.449691016
5.0571,-0.594034505,-0.439495972
5.0572,-0.594370412,-0.436624784
5.0573,-0.587960181,-0.441233294
5.0574,-0.57534485,-0.452703498
5.0575,-0.557659237,-0.469739235
5.0576,-0.536587523,-0.490418333
5.0577,-0.514273874,-0.512293621
5.0578,-0.493034912,-0.532720701
5.0579,-0.475045679,-0.549216692
5.058,-0.462068494,-0.559770141
5.0581,-0.455265117,-0.56305572
5.0582,-0.456618847,-0.556827282
5.0583,-0.472697527,-0.533667038
5.0584,-0.500186898,-0.497360605
5.0585,-0.524310516,-0.464896122
5.0586,-0.542737142,-0.438955402
5.0587,-0.555340775,-0.419683919
5.0588,-0.56227484,-0.406907871
5.0589,-0.563967349,-0.400139699
5.059,-0.561179,-0.398510559
5.0591,-0.554928436,-0.400855509
5.0592,-0.546365101,-0.405859059
5.0593,-0.536649205,-0.412192693
5.0594,-0.526862338,-0.41861724
5.0595,-0.517817949,-0.424200763
5.0596,-0.510029734,-0.428355006
5.0597,-0.5037558,-0.430784745
5.0598,-0.49905858,-0.431419028
5.0599,-0.495855545,-0.430353027
5.06,-0.493962871,-0.427797988
5.0601,-0.493132759,-0.424038491
5.0602,-0.493084795,-0.41939654
5.0603,-0.493531614,-0.414202183
5.0604,-0.494199127,-0.408770368
5.0605,-0.494841587,-0.403383698
5.0606,-0.495251902,-0.398280629
5.0607,-0.495267653,-0.393648584
5.0608,-0.494773373,-0.389621331
5.0609,-0.4936997,-0.386279954
5.061,-0.492020041,-0.383656652
5.0611,-0.489745383,-0.381740667
5.0612,-0.486917877,-0.380485616
5.0613,-0.483622902,-0.379795525
5.0614,-0.480106286,-0.379389718
5.0615,-0.476736819,-0.378845607
5.0616,-0.473896466,-0.377724764
5.0617,-0.471795854,-0.375785248
5.0618,-0.470467157,-0.372989989
5.0619,-0.469825858,-0.369435924
5.062,-0.469715545,-0.365302599
5.0621,-0.4699431,-0.360811825
5.0622,-0.470260449,-0.356247893
5.0623,-0.470303115,-0.35202662
5.0624,-0.469740807,-0.348524473
5.0625,-0.468396164,-0.345943679
5.0626,-0.466360012,-0.344179347
5.0627,-0.463928887,-0.342890621
5.0628,-0.461495329,-0.341626337
5.0629,-0.459448851,-0.339938597
5.063,-0.457999939,-0.337585191
5.0631,-0.457180337,-0.334529381
5.0632,-0.456907117,-0.330866318
5.0633,-0.457028723,-0.32677016
5.0634,-0.457360546,-0.322453248
5.0635,-0.457711666,-0.318135411
5.0636,-0.457898112,-0.314028652
5.0637,-0.457676594,-0.310411853
5.0638,-0.456779487,-0.307590491
5.0639,-0.455187819,-0.305584982
5.064,-0.453121299,-0.304142294
5.0641,-0.450925683,-0.302864846
5.0642,-0.448977113,-0.30132012
5.0643,-0.447498479,-0.299251781
5.0644,-0.446543727,-0.296597795
5.0645,-0.446051206,-0.293429144
5.0646,-0.445889875,-0.289896741
5.0647,-0.445894471,-0.286191047
5.0648,-0.445821744,-0.282591105
5.0649,-0.445322805,-0.279495285
5.065,-0.444115312,-0.277225991
5.0651,-0.442172671,-0.275812973
5.0652,-0.439703184,-0.275016888
5.0653,-0.437056123,-0.274436699
5.0654,-0.434633187,-0.273611054
5.0655,-0.432699408,-0.272235643
5.0656,-0.431348944,-0.270202595
5.0657,-0.43054315,-0.267556774
5.0658,-0.430160979,-0.264437885
5.0659,-0.430033918,-0.261040298
5.066,-0.429871167,-0.257697155
5.0661,-0.429282904,-0.254853393
5.0662,-0.427965429,-0.25285579
5.0663,-0.425881549,-0.251746303
5.0664,-0.423237954,-0.251287592
5.0665,-0.420388195,-0.251073932
5.0666,-0.417741839,-0.250635211
5.0667,-0.415573612,-0.24965629
5.0668,-0.413987835,-0.248017945
5.0669,-0.41295548,-0.245754314
5.067,-0.412363871,-0.2429958
5.0671,-0.412053521,-0.239926753
5.0672,-0.411740805,-0.236872411
5.0673,-0.411039756,-0.234273588
5.0674,-0.409626935,-0.232499643
5.0675,-0.407454962,-0.231604234
5.0676,-0.404725503,-0.231355879
5.0677,-0.401790624,-0.231350702
5.0678,-0.399060632,-0.231117922
5.0679,-0.396830713,-0.230319045
5.068,-0.395216543,-0.228821953
5.0681,-0.394193394,-0.226655992
5.0682,-0.393647886,-0.223952522
5.0683,-0.393332386,-0.220995788
5.0684,-0.392867352,-0.218219509
5.0685,-0.391835144,-0.216100068
5.0686,-0.389984186,-0.214924742
5.0687,-0.381888537,-0.220942519
5.0688,-0.367219756,-0.234545388
5.0689,-0.348081553,-0.253327658
5.069,-0.326688772,-0.274754674
5.0691,-0.305191842,-0.296364095
5.0692,-0.285404046,-0.316076621
5.0693,-0.268725782,-0.332282386
5.0694,-0.256079704,-0.343916116
5.0695,-0.247909964,-0.350458964
5.0696,-0.244214329,-0.351902513
5.0697,-0.244605391,-0.348679284
5.0698,-0.248353742,-0.341614011
5.0699,-0.254369508,-0.331945943
5.07,-0.26135819,-0.321150564
5.0701,-0.268001222,-0.310732637
5.0702,-0.273136687,-0.302019551
5.0703,-0.2759642,-0.295927924
5.0704,-0.276061539,-0.292943885
5.0705,-0.273345561,-0.293166865
5.0706,-0.268020662,-0.296367907
5.0707,-0.260515081,-0.302062079
5.0708,-0.251410269,-0.309588992
5.0709,-0.241368773,-0.318195141
5.071,-0.23106592,-0.327112013
5.0711,-0.22120242,-0.335541123
5.0712,-0.212413449,-0.342758274
5.0713,-0.205208629,-0.34818243
5.0714,-0.199828996,-0.351538181
5.0715,-0.196225708,-0.352879938
5.0716,-0.194121712,-0.352521955
5.0717,-0.193090778,-0.350948491
5.0718,-0.192557577,-0.348814648
5.0719,-0.191904921,-0.346823739
5.072,-0.190566052,-0.345621851
5.0721,-0.188195228,-0.345604119
5.0722,-0.184685855,-0.346893945
5.0723,-0.180119868,-0.349400237
5.0724,-0.174714992,-0.352877232
5.0725,-0.168774166,-0.35698202
5.0726,-0.162638869,-0.361327718
5.0727,-0.156648298,-0.365530064
5.0728,-0.150994366,-0.369371776
5.0729,-0.145776361,-0.372739226
5.073,-0.14100033,-0.375623731
5.0731,-0.136606451,-0.378090836
5.0732,-0.132420052,-0.38033732
5.0733,-0.128217431,-0.382615998
5.0734,-0.123824351,-0.385122699
5.0735,-0.119318472,-0.387765609
5.0736,-0.114887856,-0.390328302
5.0737,-0.110736158,-0.392578223
5.0738,-0.107042963,-0.394311589
5.0739,-0.103942787,-0.39537701
5.074,-0.101402632,-0.39581383
5.0741,-0.099228206,-0.395844663
5.0742,-0.097126944,-0.395803602
5.0743,-0.094774317,-0.396060727
5.0744,-0.095244211,-0.393142524
5.0745,-0.104112211,-0.380755173
5.0746,-0.119032205,-0.36158043
5.0747,-0.137733264,-0.338215391
5.0748,-0.157937502,-0.313264748
5.0749,-0.177543258,-0.289130258
5.075,-0.194748373,-0.267869703
5.0751,-0.2081371,-0.251097432
5.0752,-0.21678724,-0.239862373
5.0753,-0.220332077,-0.234577753
5.0754,-0.218956269,-0.235026142
5.0755,-0.213383733,-0.240374121
5.0756,-0.204799349,-0.249262432
5.0757,-0.194736035,-0.259935702
5.0758,-0.184836546,-0.270514127
5.0759,-0.176714737,-0.27915104
5.076,-0.171614209,-0.284424085
5.0761,-0.170269177,-0.285494351
5.0762,-0.172885714,-0.282127478
5.0763,-0.179107506,-0.274731481
5.0764,-0.187997565,-0.264377461
5.0765,-0.198241259,-0.252567382
5.0766,-0.208373887,-0.240974238
5.0767,-0.216992405,-0.231200336
5.0768,-0.2230195,-0.224476784
5.0769,-0.225787199,-0.221567837
5.077,-0.225059381,-0.222744887
5.0771,-0.221023463,-0.227795664
5.0772,-0.214420818,-0.235874665
5.0773,-0.206398287,-0.245672346
5.0774,-0.198297018,-0.255656535
5.0775,-0.191481013,-0.264268238
5.0776,-0.187014417,-0.270291789
5.0777,-0.185568244,-0.272961467
5.0778,-0.187291757,-0.272106861
5.0779,-0.191838219,-0.268123031
5.078,-0.198406462,-0.261923873
5.0781,-0.205930529,-0.254725524
5.0782,-0.213267059,-0.247832512
5.0783,-0.219462502,-0.242333838
5.0784,-0.223794056,-0.239055578
5.0785,-0.225824891,-0.2384976
5.0786,-0.22541866,-0.240816791
5.0787,-0.222870022,-0.245677803
5.0788,-0.218871103,-0.252290403
5.0789,-0.214371977,-0.259568803
5.079,-0.21038592,-0.266354596
5.0791,-0.207787791,-0.271647801
5.0792,-0.207183383,-0.274756516
5.0793,-0.20888825,-0.275320875
5.0794,-0.212910229,-0.273332646
5.0795,-0.218795592,-0.269310217
5.0796,-0.225751783,-0.26415802
5.0797,-0.23282044,-0.258969173
5.0798,-0.239135551,-0.254731961
5.0799,-0.243995091,-0.252247754
5.08,-0.246936607,-0.252044683
5.0801,-0.247758327,-0.254353345
5.0802,-0.246640511,-0.258966879
5.0803,-0.244171684,-0.265211461
5.0804,-0.241193308,-0.272123732
5.0805,-0.238614551,-0.27866282
5.0806,-0.237223524,-0.283926622
5.0807,-0.237569252,-0.287286951
5.0808,-0.239942937,-0.288410688
5.0809,-0.24436887,-0.287269879
5.081,-0.250445851,-0.284322144
5.0811,-0.257452834,-0.280389511
5.0812,-0.264516179,-0.276467684
5.0813,-0.270868729,-0.273431608
5.0814,-0.275889611,-0.271989513
5.0815,-0.279164469,-0.272614028
5.0816,-0.280508578,-0.275515633
5.0817,-0.279965304,-0.280644337
5.0818,-0.277856334,-0.287632869
5.0819,-0.274825263,-0.295745417
5.082,-0.271733631,-0.303996125
5.0821,-0.269447968,-0.311393138
5.0822,-0.268665823,-0.317138032
5.0823,-0.26984935,-0.320701698
5.0824,-0.273203127,-0.321849552
5.0825,-0.278660124,-0.320657269
5.0826,-0.285728542,-0.317685028
5.0827,-0.293612503,-0.313839305
5.0828,-0.301421779,-0.310134088
5.0829,-0.30835051,-0.307487407
5.083,-0.313777341,-0.306607063
5.0831,-0.31730738,-0.307942494
5.0832,-0.318791082,-0.311663067
5.0833,-0.318316749,-0.317666552
5.0834,-0.316366225,-0.325400809
5.0835,-0.313722188,-0.333969181
5.0836,-0.311275831,-0.342350688
5.0837,-0.309819487,-0.349637741
5.0838,-0.309959701,-0.355135469
5.0839,-0.312074202,-0.358410738
5.084,-0.316294282,-0.359312172
5.0841,-0.322513674,-0.357959945
5.0842,-0.330348184,-0.354792501
5.0843,-0.339229221,-0.350459437
5.0844,-0.348428725,-0.345792092
5.0845,-0.357184728,-0.341660229
5.0846,-0.364803174,-0.338855776
5.0847,-0.370688213,-0.33805768
5.0848,-0.374365623,-0.339804677
5.0849,-0.375595914,-0.34436686
5.085,-0.374456942,-0.351652049
5.0851,-0.371439298,-0.361095711
5.0852,-0.367411425,-0.371701392
5.0853,-0.363371813,-0.382324339
5.0854,-0.360268489,-0.391878002
5.0855,-0.358955006,-0.399383612
5.0856,-0.360115137,-0.404055562
5.0857,-0.364052871,-0.405540225
5.0858,-0.370650537,-0.403964087
5.0859,-0.379386062,-0.399915211
5.086,-0.389449883,-0.394312329
5.0861,-0.399881449,-0.388248094
5.0862,-0.409704472,-0.382834113
5.0863,-0.417989233,-0.37912878
5.0864,-0.423931327,-0.37804675
5.0865,-0.426964814,-0.380229873
5.0866,-0.426825029,-0.385975554
5.0867,-0.423586508,-0.395193742
5.0868,-0.417690612,-0.407376053
5.0869,-0.410037166,-0.421491512
5.087,-0.401790406,-0.4362077
5.0871,-0.3942526,-0.450034354
5.0872,-0.388712303,-0.461496289
5.0873,-0.386251433,-0.469354043
5.0874,-0.387612361,-0.472755871
5.0875,-0.393122273,-0.471324259
5.0876,-0.402674992,-0.465176764
5.0877,-0.41570792,-0.454952928
5.0878,-0.431171201,-0.441850652
5.0879,-0.447604667,-0.427536579
5.088,-0.46334712,-0.413906335
5.0881,-0.476780894,-0.402805163
5.0882,-0.486548688,-0.395780395
5.0883,-0.49170893,-0.393904107
5.0884,-0.491824188,-0.397672218
5.0885,-0.487099467,-0.40684548
5.0886,-0.478344042,-0.42049287
5.0887,-0.466924439,-0.437046884
5.0888,-0.454533985,-0.454567862
5.0889,-0.442950969,-0.471020147
5.089,-0.433840706,-0.48449759
5.0891,-0.42854609,-0.493462782
5.0892,-0.427946624,-0.496908049
5.0893,-0.432385652,-0.49443854
5.0894,-0.441665468,-0.486277781
5.0895,-0.455082219,-0.473227962
5.0896,-0.471403065,-0.456697226
5.0897,-0.488922472,-0.438634018
5.0898,-0.505713701,-0.42123902
5.0899,-0.519906899,-0.406647407
5.09,-0.529934295,-0.396648891
5.0901,-0.534706241,-0.392486707
5.0902,-0.533711446,-0.394743191
5.0903,-0.527040582,-0.403312875
5.0904,-0.515339626,-0.417455834
5.0905,-0.499820238,-0.435787226
5.0906,-0.482201267,-0.456343532
5.0907,-0.464492661,-0.476828817
5.0908,-0.448743393,-0.494902209
5.0909,-0.436755514,-0.508504751
5.091,-0.429873068,-0.516100673
5.0911,-0.428849178,-0.516829317
5.0912,-0.433795109,-0.510563374
5.0913,-0.444206969,-0.497878421
5.0914,-0.459001668,-0.480012363
5.0915,-0.476552196,-0.458826263
5.0916,-0.494830564,-0.436639294
5.0917,-0.511676311,-0.415921316
5.0918,-0.525087956,-0.398959915
5.0919,-0.533470633,-0.387577694
5.092,-0.535804307,-0.382940223
5.0921,-0.531743784,-0.385441742
5.0922,-0.52174314,-0.394561899
5.0923,-0.506973137,-0.408960316
5.0924,-0.489217462,-0.426596986
5.0925,-0.470679898,-0.444952323
5.0926,-0.453556971,-0.461515986
5.0927,-0.439783386,-0.474077445
5.0928,-0.430825009,-0.480962352
5.0929,-0.427546854,-0.481183244
5.093,-0.430147484,-0.474514264
5.0931,-0.438072838,-0.461588228
5.0932,-0.450071318,-0.443834059
5.0933,-0.468079451,-0.419083226
5.0934,-0.492439086,-0.386985151
5.0935,-0.51969304,-0.351494864
5.0936,-0.539737587,-0.324228477
5.0937,-0.551546102,-0.306370089
5.0938,-0.555652491,-0.29731097
5.0939,-0.552969109,-0.296009759
5.094,-0.544792361,-0.300985078
5.0941,-0.532635838,-0.310506341
5.0942,-0.518068561,-0.322778923
5.0943,-0.502592,-0.336084911
5.0944,-0.487550155,-0.348886007
5.0945,-0.474030698,-0.359936961
5.0946,-0.462719447,-0.368453015
5.0947,-0.453941429,-0.374062909
5.0948,-0.447745043,-0.376712328
5.0949,-0.443972124,-0.376583571
5.095,-0.442319438,-0.37402511
5.0951,-0.442391976,-0.369490552
5.0952,-0.443748301,-0.363486741
5.0953,-0.445938023,-0.356530867
5.0954,-0.448531592,-0.349116378
5.0955,-0.451142703,-0.341687348
5.0956,-0.453443772,-0.334620772
5.0957,-0.45517511,-0.328216063
5.0958,-0.45614857,-0.322690878
5.0959,-0.456246516,-0.318182283
5.096,-0.455417052,-0.314752203
5.0961,-0.453666438,-0.312396078
5.0962,-0.451049596,-0.311053712
5.0963,-0.44765956,-0.310621318
5.0964,-0.443637032,-0.310940425
5.0965,-0.439283266,-0.311667717
5.0966,-0.435018428,-0.312322583
5.0967,-0.431289523,-0.312392778
5.0968,-0.428384133,-0.311548689
5.0969,-0.426399034,-0.309679627
5.097,-0.425281312,-0.306846733
5.0971,-0.424869681,-0.303235365
5.0972,-0.42482646,-0.299231329
5.0973,-0.424691282,-0.295359284
5.0974,-0.424024055,-0.29212037
5.0975,-0.422547076,-0.289831178
5.0976,-0.420232419,-0.288523115
5.0977,-0.417305408,-0.287937505
5.0978,-0.414143439,-0.287641259
5.0979,-0.411181112,-0.287135493
5.098,-0.40871763,-0.286076887
5.0981,-0.406879499,-0.28432062
5.0982,-0.405656156,-0.281879456
5.0983,-0.404948723,-0.278867742
5.0984,-0.404607417,-0.275458454
5.0985,-0.404451502,-0.271860139
5.0986,-0.404180717,-0.268416688
5.0987,-0.403407818,-0.265569936
5.0988,-0.401910515,-0.263572886
5.0989,-0.39975742,-0.262345555
5.099,-0.397227149,-0.261567542
5.0991,-0.394699317,-0.260802747
5.0992,-0.392557003,-0.259611111
5.0993,-0.391009502,-0.257752377
5.0994,-0.390089221,-0.255189737
5.0995,-0.389715297,-0.252016719
5.0996,-0.389739136,-0.248404872
5.0997,-0.389896528,-0.244657294
5.0998,-0.389802993,-0.241213209
5.0999,-0.389053219,-0.238534837
5.1,-0.387416661,-0.236885395
5.1001,-0.384965812,-0.236181512
5.1002,-0.382001085,-0.236078703
5.1003,-0.3789336,-0.236105533
5.1004,-0.376203098,-0.235757561
5.1005,-0.374094561,-0.234708122
5.1006,-0.372708245,-0.232842851
5.1007,-0.37200105,-0.230212188
5.1008,-0.371835782,-0.226974739
5.1009,-0.371911274,-0.223475568
5.101,-0.371804858,-0.220197326
5.1011,-0.371077092,-0.217641105
5.1012,-0.369463456,-0.216108904
5.1013,-0.367010286,-0.215547372
5.1014,-0.364001379,-0.215631223
5.1015,-0.360843041,-0.215894757
5.1016,-0.35797818,-0.215830165
5.1017,-0.355700099,-0.215101531
5.1018,-0.354120268,-0.213581934
5.1019,-0.353207941,-0.211307956
5.102,-0.352467938,-0.208850925
