T/s,theta 1 torque / Nm,theta 2 torque / Nm
4.8399,47.0171391,40.52078445
4.84,46.70157762,40.34231361
4.8401,46.34920153,40.16657652
4.8402,45.96686876,39.98316792
4.8403,45.56102877,39.78308331
4.8404,45.13734238,39.55888375
4.8405,44.70043536,39.30478556
4.8406,44.25377004,39.01667097
4.8407,43.79961712,38.6920235
4.8408,43.33910908,38.33485043
4.8409,42.87488576,37.98222755
4.841,42.43659957,37.67324014
4.8411,42.06053262,37.43451244
4.8412,41.74172939,37.25340554
4.8413,41.46224174,37.10377719
4.8414,41.20691165,36.9623073
4.8415,40.96513575,36.81254242
4.8416,40.72925308,36.64322173
4.8417,40.49343587,36.44706815
4.8418,40.25297244,36.219848
4.8419,40.00382665,35.95962373
4.842,39.74238971,35.69307489
4.8421,39.46536124,35.45934299
4.8422,39.17011219,35.28973214
4.8423,38.85552775,35.17359341
4.8424,38.52268746,35.08560178
4.8425,38.18959493,35.00123362
4.8426,37.89868407,34.90130334
4.8427,37.68117886,34.77146425
4.8428,37.52436051,34.60239976
4.8429,37.40560443,34.39002254
4.843,37.30664756,34.1542784
4.8431,37.21211167,33.93724268
4.8432,37.10934344,33.77595205
4.8433,36.9889143,33.69118314
4.8434,36.84519189,33.66238252
4.8435,36.67641606,33.65984837
4.8436,36.48385633,33.66036076
4.8437,36.2704022,33.64554849
4.8438,36.03939744,33.60127956
4.8439,35.79387051,33.51716086
4.844,35.54687901,33.38609706
4.8441,35.33702284,33.20386896
4.8442,35.18995335,32.99311382
4.8443,35.08803415,32.79359424
4.8444,35.00819184,32.64007108
4.8445,34.93270382,32.55817603
4.8446,34.84893628,32.53429412
4.8447,34.74927086,32.54172731
4.8448,34.63026493,32.55545718
4.8449,34.49120531,32.55618964
4.845,34.33277756,32.52931229
4.8451,34.1561029,32.46417387
4.8452,33.96212082,32.3534958
4.8453,33.76819559,32.19286031
4.8454,33.61144087,32.01130387
4.8455,33.51458198,31.84574818
4.8456,33.45858119,31.72747022
4.8457,33.41986546,31.67930909
4.8458,33.38164113,31.68601957
4.8459,33.33299228,31.72019865
4.846,33.26782733,31.75673664
4.8461,33.18328835,31.7766333
4.8462,33.07832736,31.76578241
4.8463,32.95268214,31.71412285
4.8464,32.80621628,31.61495788
4.8465,32.64116688,31.46751931
4.8466,32.49072816,31.3048104
4.8467,32.39085056,31.16442809
4.8468,32.3373861,31.07457562
4.8469,32.30927121,31.05492462
4.847,32.28727205,29.88652939
4.8471,32.25867946,28.43968389
4.8472,32.19818579,27.01136737
4.8473,32.06769036,25.65588057
4.8474,31.84098376,24.43851989
4.8475,31.53428158,23.41515252
4.8476,31.17532194,22.63094392
4.8477,30.78898586,22.10701182
4.8478,30.39977216,21.84056258
4.8479,30.03253197,21.81046642
4.848,29.71227766,21.98277986
4.8481,29.46336963,22.31137618
4.8482,29.30840595,22.7341531
4.8483,29.26700013,23.16801034
4.8484,29.35200274,23.55019235
4.8485,29.53910389,23.83754097
4.8486,29.79381533,24.00667633
4.8487,30.08527383,24.05177607
4.8488,30.38673442,23.9805079
4.8489,30.67457306,23.80969901
4.849,30.92798857,23.5613584
4.8491,31.12908723,23.25919935
4.8492,31.26313068,22.9257549
4.8493,31.31878755,22.58016067
4.8494,31.28828208,22.23664355
4.8495,31.1673786,21.92019181
4.8496,30.96022307,21.6442491
4.8497,30.70588902,21.41273758
4.8498,30.44739776,21.22137539
4.8499,30.21710079,21.06048496
4.85,30.03918772,20.90215994
4.8501,29.93094323,20.72536489
4.8502,29.90347748,20.51624038
4.8503,29.95719981,20.26882982
4.8504,30.05583394,19.9848752
4.8505,30.15803487,19.67998302
4.8506,30.23243971,19.40369717
4.8507,30.25556582,19.19763214
4.8508,30.21136942,19.05698401
4.8509,30.09113044,18.98012533
4.851,29.92348302,18.95835861
4.8511,29.74759584,18.9637267
4.8512,29.59817519,18.96662041
4.8513,29.50120925,18.94175933
4.8514,29.47477302,18.87063386
4.8515,29.52468923,18.74304093
4.8516,29.61866633,18.55748238
4.8517,28.74910232,18.32046956
4.8518,26.5141122,18.04409547
4.8519,24.2316413,17.71508498
4.852,21.9531542,17.26308146
4.8521,19.74842187,16.61127117
4.8522,17.68372703,15.73869646
4.8523,15.81050435,14.64819474
4.8524,14.16512821,13.35815947
4.8525,12.75740457,11.90333165
4.8526,11.57180661,10.33284097
4.8527,10.57442711,8.706484292
4.8528,9.707254803,7.0894829
4.8529,8.89713245,5.546522072
4.853,8.060764512,4.135563243
4.8531,7.135941437,2.901952611
4.8532,6.082423885,1.884963066
4.8533,4.882449535,1.066185472
4.8534,3.544725679,0.402016652
4.8535,2.127524439,-0.158769378
4.8536,0.701961097,-0.672196696
4.8537,-0.668786748,-1.209860944
4.8538,-1.932673243,-1.830336661
4.8539,-3.05333537,-2.575664806
4.854,-4.02617942,-3.468543962
4.8541,-4.87460545,-4.511790984
4.8542,-5.632756032,-5.690305347
4.8543,-6.339827211,-6.975346889
4.8544,-7.053831699,-8.329936008
4.8545,-7.826076154,-9.693787749
4.8546,-8.699559581,-10.9955593
4.8547,-9.705995649,-12.17868196
4.8548,-10.86294028,-13.22522151
4.8549,-12.1721791,-14.14629812
4.855,-13.61552076,-14.96493761
4.8551,-15.13126833,-15.71434395
4.8552,-16.64920524,-16.433949
4.8553,-18.10952026,-17.18046745
4.8554,-19.46447931,-17.99973102
4.8555,-20.69029434,-18.92363272
4.8556,-21.80901076,-19.96766591
4.8557,-22.8379283,-21.13078144
4.8558,-23.8010805,-22.38993776
4.8559,-24.74353202,-23.68215365
4.856,-25.70655848,-24.94126358
4.8561,-26.72538355,-26.1137197
4.8562,-27.82534121,-27.16607028
4.8563,-29.01942765,-28.11333728
4.8564,-30.30768738,-28.98826314
4.8565,-31.67914237,-29.82499707
4.8566,-33.11558014,-30.65837637
4.8567,-34.59441822,-31.52166188
4.8568,-36.06201607,-32.4441898
4.8569,-37.46294234,-33.44925932
4.857,-38.76267768,-34.55167743
4.8571,-39.95906953,-35.75533833
4.8572,-41.0712376,-37.05237883
4.8573,-42.12272573,-38.42459054
4.8574,-43.15691333,-39.82511282
4.8575,-44.21239385,-41.18873411
4.8576,-45.32157465,-42.45578409
4.8577,-46.50740812,-43.61507417
4.8578,-47.78081035,-44.66296503
4.8579,-49.14056365,-45.61103815
4.858,-50.56126404,-46.47881107
4.8581,-51.98565989,-47.29187688
4.8582,-53.35606229,-48.09526512
4.8583,-54.62625102,-48.92690637
4.8584,-55.79363827,-49.81483947
4.8585,-56.87519684,-50.77446369
4.8586,-57.87691221,-51.80847669
4.8587,-58.81132949,-52.90917359
4.8588,-59.69543932,-54.06113564
4.8589,-60.56555833,-55.24181826
4.859,-61.4531557,-56.39513412
4.8591,-62.38450595,-57.46219007
4.8592,-63.37836601,-58.4297804
4.8593,-64.44346636,-59.29204232
4.8594,-65.57811013,-60.0578778
4.8595,-66.77165234,-60.74369168
4.8596,-68.00669413,-61.37168393
4.8597,-69.26019225,-61.98384391
4.8598,-70.47658401,-62.61701695
4.8599,-71.59964197,-63.30182559
4.86,-72.60243162,-64.05976306
4.8601,-73.485604,-64.90044767
4.8602,-74.26042058,-65.82081064
4.8603,-74.94490855,-66.80665285
4.8604,-75.56216449,-67.82161829
4.8605,-76.13799275,-68.80156131
4.8606,-76.7144169,-69.68377348
4.8607,-77.3236743,-70.45189545
4.8608,-77.98633775,-71.09538468
4.8609,-78.71051903,-71.6183816
4.861,-79.49309102,-72.03343953
4.8611,-80.32171688,-72.36050092
4.8612,-81.1775373,-72.62474588
4.8613,-82.03809283,-72.87042045
4.8614,-82.87188199,-73.13578872
4.8615,-83.62207407,-73.45207704
4.8616,-84.26511901,-73.84135139
4.8617,-84.79455006,-74.31432012
4.8618,-85.20083614,-74.8694378
4.8619,-85.47774293,-75.49418791
4.862,-85.64283404,-76.167123
4.8621,-85.73145019,-76.86012735
4.8622,-85.79483604,-77.5414923
4.8623,-85.87596354,-78.17983046
4.8624,-86.00871089,-78.73173144
4.8625,-86.21637699,-79.15441991
4.8626,-86.51057795,-79.40796541
4.8627,-86.88955285,-79.47070966
4.8628,-87.30810698,-79.34204357
4.8629,-87.70520689,-79.03899894
4.863,-88.02067076,-78.60394117
4.8631,-88.2319463,-78.09602652
4.8632,-88.31477823,-77.58623571
4.8633,-88.24952016,-77.12698058
4.8634,-88.00980045,-76.75232147
4.8635,-87.5722886,-76.47780548
4.8636,-86.93287782,-76.3013278
4.8637,-86.10381489,-76.20477619
4.8638,-85.11045434,-76.12599872
4.8639,-84.00007234,-75.98830501
4.864,-82.85106055,-75.72715864
4.8641,-81.72946688,-75.30579867
4.8642,-80.68201957,-74.69625717
4.8643,-79.73515591,-73.87099766
4.8644,-78.89589648,-72.8204555
4.8645,-78.15360453,-71.55629809
4.8646,-77.48272085,-70.10800157
4.8647,-76.84673415,-68.52289652
4.8648,-76.20297469,-66.86937169
4.8649,-75.4912656,-65.24041791
4.865,-74.64851821,-63.71017496
4.8651,-73.61429974,-62.3321338
4.8652,-72.34956363,-61.13607444
4.8653,-70.84155505,-60.12687736
4.8654,-69.10156343,-59.28560921
4.8655,-67.16087106,-58.57309959
4.8656,-65.06525361,-57.93547672
4.8657,-62.87344123,-57.31087124
4.8658,-60.67598019,-56.63646264
4.8659,-58.55992003,-55.82572197
4.866,-56.58998572,-54.79909147
4.8661,-54.80659113,-53.50309949
4.8662,-53.22406008,-51.91693119
4.8663,-51.83122218,-50.05092713
4.8664,-50.59459847,-47.94236116
4.8665,-49.46371476,-45.64895594
4.8666,-48.37778327,-43.24095477
4.8667,-47.27292905,-40.82216209
4.8668,-46.0598539,-38.49773518
4.8669,-44.65447719,-36.35363138
4.867,-42.99719663,-34.44687442
4.8671,-41.06009495,-32.80243198
4.8672,-38.84599999,-31.41309023
4.8673,-36.38488588,-30.24271446
4.8674,-33.72800879,-29.23234438
4.8675,-30.94050961,-28.30821612
4.8676,-28.09812388,-27.37079938
4.8677,-25.30464022,-26.30126003
4.8678,-22.65506384,-25.0149468
4.8679,-20.21480834,-23.44854949
4.868,-18.01760564,-21.56907502
4.8681,-16.06584965,-19.37850623
4.8682,-14.33363308,-16.91056993
4.8683,-12.77224861,-14.22462116
4.8684,-11.31751571,-11.39739282
4.8685,-9.898036137,-8.518447043
4.8686,-8.443460427,-5.706174376
4.8687,-6.862537394,-3.06998839
4.8688,-5.074209218,-0.689465175
4.8689,-3.026500662,1.388963916
4.869,-0.702303831,3.154025974
4.8691,1.883067396,4.628171661
4.8692,4.686994974,5.862693001
4.8693,7.646806532,6.931028738
4.8694,10.68829916,7.949670386
4.8695,13.70510388,9.042118897
4.8696,16.59201923,10.33161457
4.8697,19.26696712,11.88973085
4.8698,21.68081636,13.75603084
4.8699,23.81857029,15.93518174
4.87,25.69678222,18.39871149
4.8701,27.35826315,21.09022157
4.8702,28.86473571,23.93318743
4.8703,30.2883061,26.83548044
4.8704,31.70269257,29.67369523
4.8705,33.20598748,32.33158324
4.8706,34.87812289,34.72170841
4.8707,36.78009372,36.78965165
4.8708,38.93685567,38.51665542
4.8709,41.33971429,39.91878345
4.871,41.82221852,41.04270375
4.8711,41.97126377,41.95848413
4.8712,42.14134005,41.52890276
4.8713,42.34325179,40.96870704
4.8714,42.56624103,40.43057938
4.8715,42.78162391,39.96706901
4.8716,42.96573146,39.61826824
4.8717,43.10199555,39.41087198
4.8718,43.18114388,39.32887114
4.8719,43.20083109,39.34077185
4.872,43.16437326,39.41501983
4.8721,43.07881742,39.52412586
4.8722,42.95312212,39.64433292
4.8723,42.79672902,39.7555349
4.8724,42.61852619,39.84124369
4.8725,42.42614119,39.8885316
4.8726,42.22551171,39.88790722
4.8727,42.0206857,39.83310699
4.8728,41.8138059,39.72080242
4.8729,41.6052365,39.55023504
4.873,41.39379235,39.32279783
4.8731,41.17703488,39.04158599
4.8732,40.95160265,38.71094024
4.8733,40.71354931,38.34102894
4.8734,40.45866662,37.97401785
4.8735,40.18284892,37.65304018
4.8736,39.88292702,37.40770986
4.8737,39.55774065,37.25024211
4.8738,39.2087471,37.15295055
4.8739,38.84768094,37.0816283
4.874,38.5187543,37.0093667
4.8741,38.26408733,36.91518744
4.8742,38.08158316,36.78409728
4.8743,37.95250975,36.60739958
4.8744,37.85684462,36.382114
4.8745,37.77769348,36.10954346
4.8746,37.70059972,35.82469383
4.8747,37.6132083,35.5697882
4.8748,37.50554672,35.37955663
4.8749,37.37077281,35.27113925
4.875,37.20569397,35.22110311
4.8751,37.01074819,35.19849336
4.8752,36.7890859,35.17884501
4.8753,36.54514301,35.14267412
4.8754,36.28348825,35.07492583
4.8755,36.02326138,34.96450665
4.8756,35.80452911,34.80385445
4.8757,35.65211767,34.58873394
4.8758,35.54874247,34.32846754
4.8759,35.47119826,34.06482348
4.876,35.4004125,33.83892427
4.8761,35.32116284,33.68085304
4.8762,35.2226344,33.60694804
4.8763,35.09862189,33.59363527
4.8764,34.94726626,33.60840082
4.8765,34.76999973,33.62512125
4.8766,34.56999316,32.77230296
4.8767,34.35417052,31.64996816
4.8768,34.14790566,30.47442074
4.8769,33.96650254,29.2897131
4.877,33.81549453,28.13938202
4.8771,33.66748272,27.07629339
4.8772,33.48603759,26.14471308
4.8773,33.25018475,25.38951254
4.8774,32.9808907,24.84775987
4.8775,32.70480366,24.53295934
4.8776,32.44630337,24.43913587
4.8777,32.22879469,24.54567211
4.8778,32.07466464,24.8174815
4.8779,32.00474243,25.20081835
4.878,32.00862466,25.61801637
4.8781,32.06400144,26.00905704
4.8782,32.15186309,26.33017212
